ASSETID,LOCATION,LEGACYID,STYPE,CONTROLTYPE,WARRANTYDATE,MAINTENANCESECTION,LIFECYCLESTATUS,INSTALLDATE,CONDITION,CONDITIONDATE,OWNEDBY,MAINTAINEDBY,PRIMARYIMAGE,RECORDEDLENGTH,ROTATION,COLLECTIONMETHOD,SOURCENOTES,SIGNAL,SIGN,GATE,WORKAREA,COMMUNITY,FULLSTREETNAME1,FULLSTREETNAME2,FULLSTREETNAME3,FULLSTREETNAME4,DIRECTION1,DIRECTION2,STREETNAMEID1,STREETNAMEID2,STREETNAMEID3,STREETNAMEID4,SEGCOUNT,EDITORCOMMENT,LASTUPDATE,LASTEDITOR,CREATEDATE,CREATEEDITOR,GLOBALID,geometry,longitude,latitude
147522,BRIGHTON ST and CECIL ST,6815,Continuous,No control,,,ACT,,BRIGHTON ST,,1.0,1.0,CECIL ST,,,0.0,BRIGHTON ST|CECIL ST,,,,,,Cecil Street,Cecil Street,,,,,313.0,313.0,,,1.0,,2022-12-13 19:36:34+00:00,TEK05PLA,,,{98E6E5DD-6869-40F2-85E8-F5FBFE678835},POINT (511562.7735000001 5158563.919600001),-80.84908641331086,46.58054091364139
148040,ROCHON RD and STINSON HYDRO RD,7205,Continuous,Stop sign,,,ACT,,ROCHON RD,,1.0,1.0,STINSON HYDRO RD,,,0.0,ROCHON RD|STINSON HYDRO RD,,,,,,Stinson Hydro Road,Stinson Hydro Road,,,,,1892.0,1892.0,,,1.0,,2022-12-13 18:24:06+00:00,TEK05PLA,,,{ADD536B2-77F0-4E3E-BA02-1BE19643B0E2},POINT (522943.15759999957 5151631.515799999),-80.70089776139737,46.517861403091935
147807,,,Continuous,Unknown,,,ACT,,,,,,,,,,,,,,,,Unnamed Private Road 184,Finni Road,,,,,2282.0,657.0,,,2.0,,2022-12-13 18:34:19+00:00,TEK05PLA,,,{A29C25EB-9A01-4C43-94FE-D85CE198785B},POINT (515900.31790000014 5144473.2656),-80.79295670203273,46.45364383761761
148039,BEDARD RD and STINSON HYDRO RD,7204,Continuous,Stop sign,,,ACT,,STINSON HYDRO RD,,1.0,1.0,BEDARD RD,,,0.0,STINSON HYDRO RD|BEDARD RD,,,,,,Stinson Hydro Road,Stinson Hydro Road,,,,,1892.0,1892.0,,,1.0,,2022-12-13 18:24:21+00:00,TEK05PLA,,,{A236533A-79D0-4391-8F5A-D20460D3E5B9},POINT (522900.6063000001 5151641.895500001),-80.70145196912195,46.517956263353675
148046,MAPLERIDGE RD and ROCHON RD,7210,Continuous,Unknown,,,ACT,,ROCHON RD,,1.0,1.0,MAPLERIDGE RD,,,0.0,ROCHON RD|MAPLERIDGE RD,,,,,,Rochon Road,Rochon Road,,,,,1701.0,1701.0,,,1.0,,2022-12-13 18:24:36+00:00,TEK05PLA,,,{CDBD77C1-B754-4A77-8293-9F15DF2B6D37},POINT (523178.08949999977 5152296.974099999),-80.69780187413679,46.52384207612743
147777,,,Continuous,Unknown,,,ACT,,,,,,,,,,,,,,,,Salo Road,Unnamed Private Road 168,,,,,1743.0,2265.0,,,1.0,,2022-12-13 18:34:30+00:00,TEK05PLA,,,{AA572DA1-6FA5-471D-989D-A4BD6C2B5D32},POINT (515357.44159999955 5141031.052300001),-80.80013892535001,46.4226778841118
148045,,,Continuous,Unknown,,,ACT,,,,,,,,,,,,,,,,Rochon Road,,,,,,1701.0,,,,1.0,,2022-12-13 18:24:50+00:00,TEK05PLA,,,{C09950C7-E581-4E43-9F47-8D3ADE36B5B8},POINT (523115.4173999997 5152355.7784),-80.69861606084204,46.52437343481008
148024,FRAM RD and SPENCER RD,7198,Continuous,Yield sign,,,ACT,,FRAM RD,,1.0,1.0,SPENCER RD,,,0.0,FRAM RD|SPENCER RD,,,,,,Spencer Road,Spencer Road,,,,,1838.0,1838.0,,,1.0,,2022-12-13 18:23:31+00:00,TEK05PLA,,,{B2C917D5-1C2E-43E4-B513-485C72577206},POINT (522169.4397999998 5150660.757300001),-80.71103063635644,46.50915107174846
148056,,,Continuous,Stop sign,,,ACT,,,,,,,,,,,,,,,,Highway 17 East,Breton Road,,,,,3.0,228.0,,,2.0,,2022-12-13 18:25:10+00:00,TEK05PLA,,,{C2023C68-C13D-4C8E-AA6B-A2336184830D},POINT (523846.93290000036 5151590.258300001),-80.68911783726234,46.51745869568665
148058,,,Continuous,Stop sign,,,ACT,,,,,,,,,,,,,,,,Highway 17 East,Highway 17 East,,,,,3.0,3.0,,,1.0,,2022-12-13 18:25:28+00:00,TEK05PLA,,,{8EE348B4-1DB3-446F-807B-B3C580E061EE},POINT (523940.3038999997 5151642.5441),-80.68789792416395,46.517925921439776
148059,,,Continuous,No control,,,ACT,,,,,,,,,,,,,,,,Awrey Road,Hind Road,,,,,108.0,920.0,,,3.0,,2022-12-13 18:26:05+00:00,TEK05PLA,,,{51E086D0-B72B-4884-A224-2C5FEFB7F291},POINT (523958.63960000034 5151613.466399999),-80.68766039053763,46.5176635873759
739485,,,Continuous,Stop sign,,,ACT,,,,,,,,0.0,,,,,,,,Highway 17 East,Gratton Street,,,,,3.0,3.0,,,1.0,,2022-12-13 18:26:45+00:00,TEK05PLA,2021-10-15 14:06:12+00:00,TEK05PLA,{C53794EC-1C92-462C-8FB7-776ACF525C44},POINT (524171.6074000001 5151768.5397),-80.68487598571642,46.51905153758548
147083,,,Continuous,,,,ACT,,,,,,,,,,,,,,,,Estelle Street,Eclipse Crescent,,,,,609.0,558.0,,,2.0,,2022-11-15 18:40:27+00:00,TEK05PLA,,,{24FC189B-F3FD-4124-88E1-E08EA355E5D4},POINT (507214.9354999997 5148083.4518),-80.90599577208056,46.486282844007846
148048,STINSON HYDRO RD and 17 HWY,7207,Continuous,Stop sign,,,ACT,,17 HWY,,1.0,1.0,STINSON HYDRO RD,,,0.0,17 HWY|STINSON HYDRO RD,,,,,,Highway 17 East,Stinson Hydro Road,,,,,3.0,1892.0,,,1.0,,2022-12-13 18:23:50+00:00,TEK05PLA,,,{B9B454E9-A573-48E1-9283-8E13777E8549},POINT (523191.4159000004 5151116.543500001),-80.69768704835552,46.513218450916774
739486,,,Continuous,No control,,,ACT,,,,,,,,153.5884,,,,,,,,Gratton Street,Gratton Street,,,,,3.0,3.0,,,1.0,,2022-12-13 18:27:02+00:00,TEK05PLA,2021-10-15 14:06:47+00:00,TEK05PLA,{94DBD255-1EBE-4CB3-842A-BA0563CFC67B},POINT (524156.97109999973 5151798.009299999),-80.68506526316888,46.51931727143474
147665,,,Continuous,No control,,,ACT,,,,,,,,,,,,,,,,Wahamaa Road,Wahamaa Road,,,,,2490.0,2490.0,,,1.0,,2022-12-13 18:34:35+00:00,TEK05PLA,,,{330BD3EA-CB3A-4703-97A4-A2E350737301},POINT (513341.9868000001 5142249.105900001),-80.82633302344645,46.4336827395913
142992,CARRIERE ST and MONTEE ROULEAU,1989,Continuous,Stop sign,,NW,ACT,,CARRIERE ST,,1.0,1.0,MONTEE ROULEAU,,239.9726,0.0,CARRIERE ST|MONTEE ROULEAU,,,,311,,Carriere Street,Montee Rouleau,,,,,299.0,2755.0,,,2.0,,2022-12-08 22:06:36+00:00,TEK05PLA,,,{D991ABF1-E2B1-4DF5-8229-9415F5DD46BD},POINT (493052.37310000043 5155411.8068),-81.0906310291466,46.55223727319885
142991,GAGNON ST and MONTEE ROULEAU,1987,Continuous,Stop sign,,NW,ACT,,MONTEE ROULEAU,,1.0,1.0,GAGNON ST,,0.0,0.0,MONTEE ROULEAU|GAGNON ST,,,,323,,Gagnon Street,Montee Rouleau,,,,,746.0,2755.0,,,1.0,,2022-12-08 22:05:43+00:00,TEK05PLA,,,{D60FF8D7-6F69-4D85-BC62-587E350BC2C3},POINT (493040.5991000002 5154311.3451000005),-81.09076811021575,46.54233358177032
142990,BRUNO ST and MONTEE ROULEAU,1985,Continuous,Stop sign,,NW,ACT,,BRUNO ST,,1.0,1.0,MONTEE ROULEAU,,,0.0,BRUNO ST|MONTEE ROULEAU,,,,,,Montee Rouleau,Montee Rouleau,,,,,2755.0,2755.0,,,1.0,,2022-12-08 22:06:51+00:00,TEK05PLA,,,{87F258F9-621A-4455-8CD5-6CE016A1D524},POINT (493033.72420000006 5156168.204299999),-81.09088566552582,46.55904424514672
143006,SIMARD ST and GAGNON ST,2001,Continuous,Yield sign,,NW,ACT,,GAGNON ST,,1.0,1.0,SIMARD ST,,0.0,0.0,GAGNON ST|SIMARD ST,,,,311,,Gagnon Street,Simard Street,,,,,746.0,1810.0,,,1.0,,2022-12-08 22:07:13+00:00,TEK05PLA,,,{5F4B1291-B34A-4246-8561-140CF584BE11},POINT (493593.6322999997 5154160.4706),-81.08355309005591,46.54098128585299
143007,FIRST ST and GAGNON ST,2004,Continuous,Yield sign,,NW,ACT,,GAGNON ST,,1.0,1.0,FIRST ST,,0.0,0.0,GAGNON ST|FIRST ST,,,,311,,Gagnon Street,Gagnon Street,,,,,746.0,746.0,,,1.0,,2022-12-08 22:07:24+00:00,TEK05PLA,,,{F9E8F986-A0DC-446A-821A-35C4935EC199},POINT (493690.5724999998 5154143.828500001),-81.0822885522324,46.54083243208208
142994,REGIONAL ROAD 35 and FIRE ROUTE-O,1993,Continuous,Stop sign,,NW,ACT,,FIRE ROUTE-O,,1.0,1.0,REGIONAL ROAD 35,,0.0,0.0,FIRE ROUTE-O|REGIONAL ROAD 35,,,,311,,Municipal Road 35,"Fire Route ""O""",Municipal Road 35,,,,1405.0,682.0,1405.0,,1.0,,2022-12-08 22:07:42+00:00,TEK05PLA,,,{6F746514-2BEB-4C94-BA9C-63DBD865D169},POINT (493107.65029999986 5153989.674799999),-81.08988881723012,46.53943940750169
142975,REGIONAL ROAD 35 and GAGNON ST,1974,Continuous,Stop sign,,NW,ACT,,REGIONAL ROAD 35,,1.0,1.0,GAGNON ST,,149.023,0.0,REGIONAL ROAD 35|GAGNON ST,,,,323,,Municipal Road 35,Municipal Road 35,,,,,1405.0,1405.0,,,1.0,,2022-12-08 22:05:38+00:00,TEK05PLA,,,{5CDD97BB-7A82-4FF7-988D-33802124CD5D},POINT (492882.92059999984 5154381.3322),-81.0928257056205,46.54296177861386
142869,MARIER ST and COMMERCIAL AVE,1842,Continuous,Stop sign,,,ACT,,MARIER ST,,1.0,1.0,COMMERCIAL AVE,,,0.0,MARIER ST|COMMERCIAL AVE,,,,,,Marier Street,Marier Street,,,,,1269.0,1269.0,,,1.0,,2022-12-08 21:38:30+00:00,TEK05PLA,,,{B01932F2-B72C-497D-9F2A-198F3E3B128E},POINT (491212.45889999997 5156496.957),-81.11465303052188,46.56198149003719
142870,MARIER ST and DENIS CRES,1843,Continuous,Stop sign,,,ACT,,DENIS CRES,,1.0,1.0,MARIER ST,,,0.0,DENIS CRES|MARIER ST,,,,,,Marier Street,Denis Crescent,,,,,1269.0,484.0,,,2.0,,2022-12-08 21:38:41+00:00,TEK05PLA,,,{04F5EE97-AEE4-4AAE-AD07-DEA561C5D1F1},POINT (491214.62200000044 5156399.6578),-81.11462296404254,46.561105880148034
142872,MARIER ST and DENIS CRES,1845,Continuous,Stop sign,,,ACT,,DENIS CRES,,1.0,1.0,MARIER ST,,,0.0,DENIS CRES|MARIER ST,,,,,,Marier Street,Marier Street,,,,,1269.0,1269.0,,,1.0,,2022-12-08 21:38:56+00:00,TEK05PLA,,,{BA8967E1-10E4-4FF1-8C7E-A8F40DF218CB},POINT (491216.7851999998 5156307.7641),-81.11459299966917,46.56027891659294
142873,MARIER ST and CARRIERE ST,1848,Continuous,Stop sign,,NW,ACT,,CARRIERE ST,,1.0,1.0,MARIER ST,,,0.0,CARRIERE ST|MARIER ST,,,,,,Marier Street,Marier Street,,,,,1269.0,1269.0,,,1.0,,2022-12-08 21:39:09+00:00,TEK05PLA,,,{AE209D0D-16DD-4F54-B5D6-5C38833CCA0C},POINT (491225.9534 5155769.880100001),-81.11446320486972,46.555438379188274
142875,MARIER ST and BERNADETTE ST,1851,Continuous,Stop sign,,NW,ACT,,BERNADETTE ST,,1.0,1.0,MARIER ST,,,0.0,BERNADETTE ST|MARIER ST,,,,,,Marier Street,Marier Street,,,,,1269.0,1269.0,,,1.0,,2022-12-08 21:39:23+00:00,TEK05PLA,,,{B452A37D-4FC2-4F73-B50F-46A0463EEB95},POINT (491230.28270000033 5155485.5065),-81.11440134849404,46.55287922960953
142865,MARIER ST and NOTRE DAME ST,1853,Continuous,All-way stop,,NW,ACT,,MARIER ST,,1.0,1.0,NOTRE DAME ST,,,0.0,MARIER ST|NOTRE DAME ST,,,,,,Marier Street,Notre Dame Avenue East,Notre Dame Avenue West,St Agnes Street,,,1269.0,1467.0,1468.0,1845.0,0.0,,2022-12-08 21:39:48+00:00,TEK05PLA,,,{329FC44E-4085-4285-BE43-AF12DDBD7DF3},POINT (491196.7187999999 5155357.231799999),-81.11483675524529,46.55172438876216
142876,,,Continuous,Yield sign,,,ACT,,,,,,,,,,,,,,,,Notre Dame Avenue East,,,,,,1467.0,,,,2.0,,2022-12-08 21:40:44+00:00,TEK05PLA,,,{6F4532E7-52DB-448D-B0E0-6A4EFD71B9FE},POINT (491234.3216000004 5155347.582599999),-81.11434605409228,46.5516380425894
142871,,,Continuous,No control,,NW,ACT,,,,,,,,,,,,,,,,Marier Street,Notre Dame Avenue East,,,,,1269.0,1467.0,,,1.0,,2022-12-08 21:40:55+00:00,TEK05PLA,,,{B2348B2A-F8DF-4D0C-A941-1D17E04EDEBF},POINT (491216.4508999996 5155383.0755),-81.11457984456949,46.55195722605315
142857,,,Continuous,Stop sign,,NW,ACT,,,,,,,,,,,,,,,,St Agnes Street,St Agnes Street,,,,,1845.0,1845.0,,,1.0,,2022-12-08 21:41:23+00:00,TEK05PLA,,,{8A7325EF-7E31-4B95-887F-24234F662EE1},POINT (491164.7187999999 5155337.8686999995),-81.11525381806865,46.551549711629356
148061,,,Dead end,No control,,,ACT,,,,,,,,159.0028,,,,,,,,Gratton Street,,,,,,816.0,,,,0.0,,2022-12-13 18:27:10+00:00,TEK05PLA,,,{8303DF50-BD77-485F-A571-8B5FC62C0EB5},POINT (524046.0729 5151743.0692),-80.68651386585155,46.518826815507445
148067,,,Continuous,Stop sign,,,ACT,,,,,,,,0.0,,,,,,,,Highway 17 East,Sunset Road,,,,,3.0,1921.0,,,1.0,,2022-12-13 18:27:27+00:00,TEK05PLA,,,{B275C337-AEEC-4B5D-9743-AF7EE2C61780},POINT (524420.4565000003 5151869.471100001),-80.68162649805541,46.51995087459129
147925,,,Continuous,No control,,,ACT,,,,,,,,,,,,,,,,Unnamed Private Road 265,Unnamed Private Road 266,,,,,2372.0,2373.0,,,1.0,,2022-12-13 18:34:48+00:00,TEK05PLA,,,{2A104386-F403-4C23-92E8-99D1051C2F47},POINT (518509.04420000035 5147368.774599999),-80.75887286512584,46.47963551224713
148064,,,Continuous,Stop sign,,,ACT,,,,,,,,,,,,,,,,Hood Road,Sunset Road,,,,,927.0,1921.0,,,2.0,,2022-12-13 18:27:41+00:00,TEK05PLA,,,{3603BF07-FAE8-4BE0-B5B9-00C16ABCF114},POINT (524409.6893999996 5152712.9901),-80.6817225388985,46.52754241092173
148068,,,Continuous,Stop sign,,,ACT,,,,,,,,,,,,,,,,Sunset Road,Macdonald Road,,,,,1921.0,1220.0,,,2.0,,2022-12-13 18:27:58+00:00,TEK05PLA,,,{338604E7-8BB5-476F-8D53-3005FA45925C},POINT (524461.4204000002 5153275.3292),-80.68101840486499,46.53260122791235
147523,BRIGHTON ST and FALCON ST,6816,Continuous,No control,,,ACT,,FALCON ST,,1.0,1.0,BRIGHTON ST,,,0.0,FALCON ST|BRIGHTON ST,,,,,,Falcon Street,Brighton Street,,,,,636.0,235.0,,,2.0,,2022-12-13 19:36:35+00:00,TEK05PLA,,,{C4DB68CD-A32D-4409-8AB1-F48FFC1D2BDE},POINT (511564.12289999984 5158655.386299999),-80.84906651723308,46.58136403533669
147564,OLD SKEAD RD and SKEAD RD,6858,Continuous,Stop sign,,,ACT,,SKEAD RD,,1.0,1.0,OLD SKEAD RD,,,0.0,SKEAD RD|OLD SKEAD RD,,,,,,Skead Road,Skead Road,,,,,1817.0,1817.0,,,1.0,,2022-12-13 19:36:49+00:00,TEK05PLA,,,{2AA1EA64-21DA-4132-AD27-43A2A34D75C8},POINT (511750.7944 5158981.6022),-80.84662183408349,46.58429653929941
147550,GORDON ST and OLD SKEAD RD,6834,Continuous,Stop sign,,,ACT,,OLD SKEAD RD,,1.0,1.0,GORDON ST,,,0.0,OLD SKEAD RD|GORDON ST,,,,,,Old Skead Road,Old Skead Road,,,,,1493.0,1493.0,,,1.0,,2022-12-13 19:37:06+00:00,TEK05PLA,,,{111A044E-B09F-48AB-8E0F-88A76D7193DA},POINT (511712.30429999996 5159174.6872000005),-80.84711934249275,46.586034858420156
147570,AGNES ST and OLD SKEAD RD,6870,Continuous,Stop sign,,,ACT,,OLD SKEAD RD,,1.0,1.0,AGNES ST,,,0.0,OLD SKEAD RD|AGNES ST,,,,,,Old Skead Road,Old Skead Road,,,,,1493.0,1493.0,,,1.0,,2022-12-13 19:37:18+00:00,TEK05PLA,,,{036DA135-527E-42B8-829E-FDCEA0086FF1},POINT (511763.47009999957 5159315.461100001),-80.84644790071336,46.587300842435255
147597,PATRICIA ST and OLD SKEAD RD,6889,Continuous,Stop sign,,,ACT,,OLD SKEAD RD,,1.0,1.0,PATRICIA ST,,,0.0,OLD SKEAD RD|PATRICIA ST,,,,,,Old Skead Road,Patricia Street,,,,,1493.0,1547.0,,,1.0,,2022-12-13 19:37:31+00:00,TEK05PLA,,,{5562E528-C3BB-4247-AD17-4AEC383A6709},POINT (511927.1980999997 5159594.0108),-80.84430354051086,46.58980472871793
147619,SUNNY ST and OLD SKEAD RD,6909,Continuous,Stop sign,,,ACT,,OLD SKEAD RD,,1.0,1.0,SUNNY ST,,,0.0,OLD SKEAD RD|SUNNY ST,,,,,,Old Skead Road,Sunny Street,,,,,1493.0,1915.0,,,1.0,,2022-12-13 19:37:44+00:00,TEK05PLA,,,{5A2EAD0E-F74D-41AE-A1B6-DE3A1792CBB3},POINT (512109.8794 5159749.587400001),-80.8419147754871,46.591201550843735
147621,BURTON AVE and OLD SKEAD RD,6914,Continuous,Stop sign,,,ACT,,BURTON AVE,,1.0,1.0,OLD SKEAD RD,,,0.0,BURTON AVE|OLD SKEAD RD,,,,,,Burton Avenue,Old Skead Road,,,,,259.0,1493.0,,,2.0,,2022-12-13 19:38:03+00:00,TEK05PLA,,,{001432A3-A236-489C-A064-18A425B3BF62},POINT (512166.801 5159851.923900001),-80.84116902000157,46.592121486126715
142856,,,Continuous,Stop sign,,NW,ACT,,,,,,,,,,,,,,,,St Agnes Street,St Agnes Street,,,,,1845.0,1845.0,,,1.0,,2022-12-08 21:41:27+00:00,TEK05PLA,,,{7087FED3-9B9E-436B-BECA-1379F47BD7E5},POINT (491147.09750000015 5155337.8686999995),-81.11548368261496,46.55154947980827
142854,,,Continuous,No control,,,ACT,,,,,,,,,,,,,,,,Notre Dame Avenue West,,,,,,1468.0,,,,3.0,,2022-12-08 21:41:32+00:00,TEK05PLA,,,{1E671814-6475-4B5D-80C4-D71E26F9C11F},POINT (491146.8470999999 5155373.481899999),-81.11548762882488,46.55186997585942
147625,BURTON AVE and SKEAD RD,6919,Continuous,Stop sign,,,ACT,,BURTON AVE,,1.0,1.0,SKEAD RD,,,0.0,BURTON AVE|SKEAD RD,,,,,,Skead Road,Skead Road,,,,,1817.0,1817.0,,,1.0,,2022-12-13 19:38:03+00:00,TEK05PLA,,,{311A48DF-6BC7-4DDD-8C90-68F00490BA67},POINT (512225.61679999996 5159826.0397),-80.84040189848871,46.59188747600024
147620,FISHER RD and SKEAD RD,6912,Continuous,Stop sign,,,ACT,,SKEAD RD,,1.0,1.0,FISHER RD,,,0.0,SKEAD RD|FISHER RD,,,,,,Skead Road,Skead Road,,,,,1817.0,1817.0,,,1.0,,2022-12-13 19:38:24+00:00,TEK05PLA,,,{AE698E9A-4357-4D97-A908-23648D3D8BFB},POINT (512124.5683000004 5159721.775599999),-80.84172375246463,46.590950996885894
142826,ST AGNES ST and PUSKA ST,1798,Continuous,Stop sign,,NW,ACT,,ST AGNES ST,,1.0,1.0,PUSKA ST,,,0.0,ST AGNES ST|PUSKA ST,,,,,,St Agnes Street,St Agnes Street,,,,,1845.0,1845.0,,,1.0,,2022-12-08 21:41:56+00:00,TEK05PLA,,,{FD5E76F3-181D-4CDE-B997-394F3895C6CE},POINT (490866.9484000001 5155338.3105),-81.11913815148424,46.55154970815633
142828,PUSKA ST and POULIN ST,1800,Continuous,Yield sign,,,ACT,,PUSKA ST,,1.0,1.0,POULIN ST,,,0.0,PUSKA ST|POULIN ST,,,,,,Puska Street,Poulin Street West,,,,,1625.0,1611.0,,,2.0,,2022-12-08 21:42:12+00:00,TEK05PLA,,,{64FB89CE-C061-4C5B-B2A7-8F7EC3B1A0FD},POINT (490869.34559999965 5155224.797599999),-81.11910464605926,46.55052818663012
142830,PUSKA ST and BRUNET ST,1801,Continuous,Yield sign,,,ACT,,BRUNET ST,,1.0,1.0,PUSKA ST,,,0.0,BRUNET ST|PUSKA ST,,,,,,Brunet Street,Puska Street,,,,,248.0,1625.0,,,2.0,,2022-12-08 21:42:23+00:00,TEK05PLA,,,{79DFE5D3-3DF9-4122-9343-DD685994279E},POINT (490871.33669999987 5155116.9953000005),-81.11907655157027,46.549558051689786
142832,PUSKA ST and CLAIRE ST,1804,Continuous,Yield sign,,,ACT,,PUSKA ST,,1.0,1.0,CLAIRE ST,,,0.0,PUSKA ST|CLAIRE ST,,,,,,Puska Street,Claire Street,,,,,1625.0,365.0,,,2.0,,2022-12-08 21:42:44+00:00,TEK05PLA,,,{AAA1E682-7E1E-4046-8068-7CFFD5967A33},POINT (490874.16750000045 5155012.1974),-81.11903756418764,46.54861496594486
142833,,,Continuous,Stop sign,,,ACT,,,,,,,,,,,,,,,,Puska Street,Laurier Street West,,,,,1625.0,1143.0,,,2.0,,2022-12-08 21:42:59+00:00,TEK05PLA,,,{DB61D389-C75D-4524-A3AC-6E66E1F1F226},POINT (490874.9768000003 5154909.934699999),-81.119024996034,46.547694668025436
142862,MONTCALM ST and LAURIER ST,1828,Continuous,All-way stop,,NW,ACT,,MONTCALM ST,,1.0,1.0,LAURIER ST,,,0.0,MONTCALM ST|LAURIER ST,,,,,,Montcalm Street,Laurier Street West,Montcalm Street,,,,1362.0,1143.0,1362.0,,1.0,,2022-12-08 21:43:15+00:00,TEK05PLA,,,{F1BD2880-93FA-419A-848D-1C020929C43C},POINT (491172.8673999999 5154889.4372000005),-81.11513898811438,46.54751417850733
142853,,,Continuous,No control,,NW,ACT,,,,,,,,,,,,,,,,Laurier Street West,,,,,,1143.0,,,,1.0,,2022-12-08 21:43:23+00:00,TEK05PLA,,,{5E91353E-FCBC-467F-810C-B4BDD438E3B4},POINT (491145.4308000002 5154900.0077),-81.11549706553309,46.547608946537466
142861,MONTCALM ST and CLAIRE ST,1825,Continuous,Yield sign,,NW,ACT,,CLAIRE ST,,1.0,1.0,MONTCALM ST,,,0.0,CLAIRE ST|MONTCALM ST,,,,,,Montcalm Street,Montcalm Street,,,,,1362.0,1362.0,,,1.0,,2022-12-08 21:43:35+00:00,TEK05PLA,,,{ACC492CF-4EE9-4198-861D-59A9B09F17F8},POINT (491171.97279999964 5155017.018200001),-81.11515308503992,46.54866232682305
142860,MONTCALM ST and BRUNET ST,1824,Continuous,Stop sign,,NW,ACT,,MONTCALM ST,,1.0,1.0,BRUNET ST,,,0.0,MONTCALM ST|BRUNET ST,,,,,,Montcalm Street,Montcalm Street,,,,,1362.0,1362.0,,,1.0,,2022-12-08 21:49:20+00:00,TEK05PLA,,,{F0BE1C62-20C7-4D69-BE25-9C5E9615CF7E},POINT (491169.08110000007 5155125.4988),-81.11519286968975,46.549638555446
142859,MONTCALM ST and POULIN ST,1821,Continuous,Stop sign,,NW,ACT,,MONTCALM ST,,1.0,1.0,POULIN ST,,,0.0,MONTCALM ST|POULIN ST,,,,,,Montcalm Street,Poulin Street East,Poulin Street West,,,,1362.0,1610.0,1611.0,,1.0,,2022-12-08 21:49:32+00:00,TEK05PLA,,,{079F9793-EAD0-4D7A-9A47-44C23F5D298D},POINT (491167.3492999999 5155230.4168),-81.1152174576687,46.55058273766586
142807,ST AGNES ST and ELLEN ST,1773,Continuous,Stop sign,,NW,ACT,,ST AGNES ST,,1.0,1.0,ELLEN ST,,,0.0,ST AGNES ST|ELLEN ST,,,,,,St Agnes Street,St Agnes Street,,,,,1845.0,1845.0,,,1.0,,2022-12-08 21:49:58+00:00,TEK05PLA,,,{7D0E5324-297D-4626-82BB-D5B7A4F74C8C},POINT (490731.5060999999 5155337.342800001),-81.12090493579639,46.55153914568258
142808,ELLEN ST and LAURIER ST,1777,Continuous,Stop sign,,,ACT,,ELLEN ST,,1.0,1.0,LAURIER ST,,,0.0,ELLEN ST|LAURIER ST,,,,,,Ellen Street,Laurier Street West,,,,,585.0,1143.0,,,2.0,,2022-12-08 21:50:14+00:00,TEK05PLA,,,{8F7C0AB3-8C2D-4AF0-B77B-670B0CF4DEAA},POINT (490740.63430000003 5154893.9274),-81.12077700955555,46.54754877430095
142797,LEO ST and LAURIER ST,1769,Continuous,Stop sign,,,ACT,,LAURIER ST,,1.0,1.0,LEO ST,,,0.0,LAURIER ST|LEO ST,,,,,,Leo Street South,Laurier Street West,,,,,1163.0,1143.0,,,2.0,,2022-12-08 21:50:27+00:00,TEK05PLA,,,{7753C10B-8F4F-4895-93BA-1368558EDBF7},POINT (490622.85030000005 5154880.075099999),-81.12231307306008,46.54742247872102
142784,PREVOST ST and LAURIER ST,1755,Continuous,Stop sign,,,ACT,,LAURIER ST,,1.0,1.0,PREVOST ST,,,0.0,LAURIER ST|PREVOST ST,,,,,,Prevost Street South,Laurier Street West,,,,,1620.0,1143.0,,,2.0,,2022-12-08 21:50:40+00:00,TEK05PLA,,,{BF5AE39B-9054-4456-A893-20D04E5518E7},POINT (490516.5932 5154840.658),-81.12369825363429,46.54706625584982
142776,PAUL ST and LAURIER ST,1750,Continuous,Stop sign,,,ACT,,LAURIER ST,,1.0,1.0,PAUL ST,,,0.0,LAURIER ST|PAUL ST,,,,,,Laurier Street West,Paul Street,,,,,1143.0,1551.0,,,2.0,,2022-12-08 21:50:59+00:00,TEK05PLA,,,{B38ED04F-0CDB-4C42-9350-3E5673F90372},POINT (490402.5524000004 5154760.838300001),-81.12518410716537,46.54634630360785
142756,,,Continuous,No control,,,ACT,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2022-12-08 21:52:15+00:00,TEK05PLA,,,{855334C8-8313-4739-9B81-88FC8296C8F5},POINT (490301.4435999999 5154736.736),-81.12650241055205,46.546127945145116
147626,BURTON AVE and FISHER RD,6922,Continuous,Stop sign,,,ACT,,FISHER RD,,1.0,1.0,BURTON AVE,,,0.0,FISHER RD|BURTON AVE,,,,,,Fisher Road,Fisher Road,,,,,698.0,698.0,,,1.0,,2022-12-13 19:38:37+00:00,TEK05PLA,,,{4E59C835-31A1-4001-A8F6-4992E1E5078B},POINT (512234.24149999954 5159692.2411),-80.84029284558201,46.59068321516033
147650,OLD SKEAD RD and SKEAD RD,6943,Continuous,Stop sign,,,ACT,,OLD SKEAD RD,,1.0,1.0,SKEAD RD,,,0.0,OLD SKEAD RD|SKEAD RD,,,,,,Old Skead Road,Skead Road,,,,,1493.0,1817.0,,,2.0,,2022-12-13 19:38:52+00:00,TEK05PLA,,,{BFDE59FC-97EC-4A6D-916F-3872D0E2027E},POINT (512623.15500000026 5160152.204299999),-80.83520339988097,46.594815394217704
